answer,question,serial_id,id
根据我国《合同法》第12条的规定，合同当中有八个必备条款，分别是：当事人的名称或者姓名和住所；标的；数量；质量；价款或者报酬；履行期限及地点和方式；违约责任；解决争议的方法。,合同必备条款？,JSZJLD0002,2037
1) 必须具有双方或多方当事人；2) 当事人对合同内容协商一致；3) 具备要约和承诺。,合同成立的条件？,JSZJLD0002,2038
按照民法通则和合同法相关规定，一份有效合同应该签约主体适格、意思表示真实、合同标的和签约程序不违反强制性法律规定，并且，不存在合同法第52条和第53条规定的合同无效情形。,合同有效的条件？,JSZJLD0002,2039
合同成立并不等于合同生效。合同的成立，是指当事人经由要约、承诺，就合同的主要条款达成合意，即双方当事人意思表示一致而建立了合同关系，表明了合同订立过程的完结。合同的生效，是指已经成立的合同在当事人之间产生一定的法律拘束力。,合同成立与生效的区别？,JSZJLD0002,2040
根据我国《合同法》第34条规定：承诺生效的地点为合同成立的地点。采用数据电文形式订立合同的，收件人的主营业地为合同成立的地点;没有主工营业地的，其经常居住地为合同成立的地点。当事人另有约定的，按照其约定。《合同法》第35条规定：当事人采用合同书形式订立合同的，双方当事人签字或盖章的地点为合同成立的地点。,合同成立地点的确定？,JSZJLD0002,2041
1) 合同首部：前言、词条定义、双方主体2) 具体操作条款3) 先决条件：审批和决议、授权和合法4) 陈述及证保5) 通用条款（合同期限、合同终止、保密义务、违约、不可抗力争议的解决， 其他规定 ）6) 签字页7) 附录及附件,合同的一般结构？,JSZJLD0002,2042
1) 公司应在员工入职起一个月内（试用期内也要与员工签订劳动合同）与员工签订书面劳动合同，若没有签订书面劳动合同，应从第二个月起支付员工双倍工资。2) 用人单位自用工之日起满一年不与劳动者订立书面劳动合同，视为已订立无固定期限劳动合同，用人单位无需再支付用工之日起满一年后未订立书面劳动合同的二倍工资。,不签劳动合同的风险？,JSZJLD0002,2043
涉外合同的当事人可以选择适用的法律，但以下两类合同当事人不得选择适用外国法：一是我国法律直接规定了该类涉外合同所应适用的准据法的；二是我国法律没有规定该类涉外合同可以由当事人选择适用法律的。,涉外合同法律适用的选择？,JSZJLD0002,2044
著作权亦称版权，是指作者对其创作的文学、艺术和科学技术作品所享有的专有权利。著作权是公民、法人依法享有的一种民事权利，属于无形财产权。根据我国的著作权制度，著作权是一种包含若干特殊的人身权和财产权的混合权利，行使著作权中的财产权往往涉及其中的人身权。,什么是著作权？,JSZJLD0014,2045
1) 主体资格证明；2) 源代码；3) 技术说明说或使用说明书。,软件著作权登记需要材料？,JSZJLD0014,2046
1) 主体资格证明；2) 委托书；3) 作品说明书；4) 文字作品或美术作品图样,文字或美术著作权登记需要材料？,JSZJLD0014,2047
按照《计算机软件保护条例》的规定，软件著作权人享有的权利包括：1) 发表权，即决定软件是否公之于众的权利；2) 开发者身份权，即表明开发者身份的权利以及在其软件上署名的权利；3) 使用权，在不损害社会公共利益的前提下，以复制、展示、发行、修改、翻译、注释等方式使用其软件的权利；4) 使用许可和获酬权，即许可他人全部或部分使用其软件的权利和由此而获得报酬的权利；5) 转让权，即向他人转让使用权和使用许可权的权利。,软件著作权人的权力？,JSZJLD0014,2048
1) 软件著作权登记申请人通过登记，通过登记机构的定期公告，可以向社会宣传自己的产品。2) 在发生软件著作权争议时，软件著作权登记证书是主张软件权利的有力武器，同时是向人民法院提起诉讼，请求司法保护的前提。3) 在进行软件版权贸易时，软件著作权登记证书作为权利证明，有利于交易的顺利完成。同时，国家权威部门的认证将使您的软件作品价值倍增。4) 合法在我国境内经营或者销售该软件产品，并可以出版发行。5) 申请人可享受产业政策所规定的有关鼓励政策。,软件著作权登记的好处？,JSZJLD0014,2049
保护受法律保护的作品包括：1) 文字作品；2) 口述作品；3) 音乐、 戏剧、 曲艺、舞蹈、杂技艺术作品；4) 美术、建筑作品；5) 摄影作品；6) 电影作品和以类似摄制电影的方法创作的作品；7) 工程设计图、产品设计图、地图、示意图等图形作品和模型作品；8) 计算机软件；9) 法律、行政法规规定的其它作品。,哪些作品受法律？,JSZJLD0014,2050
1) 许可使用的权利种类；2) 许可使用的权利是专有使用权或者非专有使用权；3) 许可使用的地域范围、期间；4) 付酬标准和办法；5) 违约责任；6) 双方认为需要约定的其他内容。,著作权许使用合同主要条款？,JSZJLD0014,2051
1) 作者的署名权、修改权、保护作品完整权等人身权的保护期不受限制。2) 公民的作品，其发表权和著作权法规定的14项财产权的保护期为作者终生及其死亡后五十年，截止于作者死亡后第五十年的12月31日；如果是合作作品，截止于最后死亡的作者死亡后第五十年的12月31日。3) 法人或者其他组织的作品、著作权（署名权除外）由法人或者其他组织享有的职务作品，其发表权和著作权法规定的14项财产权的保护期为五十年，截止于作品首次发表后第五十年的12月31日，但作品自创作完成后五十年内未发表的，本法不再保护。4) 电影作品和以类似摄制电影的方法创作的作品、摄影作品，其发表权和著作权法规定的14项财产权的保护期为五十年，截止于作品首次发表后第五十年的12月31日，但作品自创作完成后五十年内未发表的，著作权法不再保护。,各类作品著作权保护期限？,JSZJLD0014,2052
创作，是指直接产生文学、艺术和科学作品的智力活动。为他人创作进行组织工作，提供咨询意见、物质条件，或者进行其他辅助工作，均不视为创作。,提供意见能否视为参与创作?,JSZJLD0014,2053
著作权亦称版权，是指作者对其创作的文学、艺术和科学技术作品所享有的专有权利。著作权是公民、法人依法享有的一种民事权利，属于无形财产权。根据我国的著作权制度，著作权是一种包含若干特殊的人身权和财产权的混合权利，行使著作权中的财产权往往涉及其中的人身权。,什么是著作权？,JSZJLD0015,2054
1) 主体资格证明；2) 源代码；3) 技术说明说或使用说明书。,软件著作权登记需要材料？,JSZJLD0015,2055
1) 主体资格证明；2) 委托书；3) 作品说明书；4) 文字作品或美术作品图样,文字或美术著作权登记需要材料？,JSZJLD0015,2056
按照《计算机软件保护条例》的规定，软件著作权人享有的权利包括：1) 发表权，即决定软件是否公之于众的权利；2) 开发者身份权，即表明开发者身份的权利以及在其软件上署名的权利；3) 使用权，在不损害社会公共利益的前提下，以复制、展示、发行、修改、翻译、注释等方式使用其软件的权利；4) 使用许可和获酬权，即许可他人全部或部分使用其软件的权利和由此而获得报酬的权利；5) 转让权，即向他人转让使用权和使用许可权的权利。,软件著作权人的权力？,JSZJLD0015,2057
1) 软件著作权登记申请人通过登记，通过登记机构的定期公告，可以向社会宣传自己的产品。2) 在发生软件著作权争议时，软件著作权登记证书是主张软件权利的有力武器，同时是向人民法院提起诉讼，请求司法保护的前提。3) 在进行软件版权贸易时，软件著作权登记证书作为权利证明，有利于交易的顺利完成。同时，国家权威部门的认证将使您的软件作品价值倍增。4) 合法在我国境内经营或者销售该软件产品，并可以出版发行。5) 申请人可享受产业政策所规定的有关鼓励政策。,软件著作权登记的好处？,JSZJLD0015,2058
保护受法律保护的作品包括：1) 文字作品；2) 口述作品；3) 音乐、 戏剧、 曲艺、舞蹈、杂技艺术作品；4) 美术、建筑作品；5) 摄影作品；6) 电影作品和以类似摄制电影的方法创作的作品；7) 工程设计图、产品设计图、地图、示意图等图形作品和模型作品；8) 计算机软件；9) 法律、行政法规规定的其它作品。,哪些作品受法律？,JSZJLD0015,2059
1) 许可使用的权利种类；2) 许可使用的权利是专有使用权或者非专有使用权；3) 许可使用的地域范围、期间；4) 付酬标准和办法；5) 违约责任；6) 双方认为需要约定的其他内容。,著作权许使用合同主要条款？,JSZJLD0015,2060
1) 作者的署名权、修改权、保护作品完整权等人身权的保护期不受限制。2) 公民的作品，其发表权和著作权法规定的14项财产权的保护期为作者终生及其死亡后五十年，截止于作者死亡后第五十年的12月31日；如果是合作作品，截止于最后死亡的作者死亡后第五十年的12月31日。3) 法人或者其他组织的作品、著作权（署名权除外）由法人或者其他组织享有的职务作品，其发表权和著作权法规定的14项财产权的保护期为五十年，截止于作品首次发表后第五十年的12月31日，但作品自创作完成后五十年内未发表的，本法不再保护。4) 电影作品和以类似摄制电影的方法创作的作品、摄影作品，其发表权和著作权法规定的14项财产权的保护期为五十年，截止于作品首次发表后第五十年的12月31日，但作品自创作完成后五十年内未发表的，著作权法不再保护。,各类作品著作权保护期限？,JSZJLD0015,2061
创作，是指直接产生文学、艺术和科学作品的智力活动。为他人创作进行组织工作，提供咨询意见、物质条件，或者进行其他辅助工作，均不视为创作。,提供意见能否视为参与创作?,JSZJLD0015,2062
服务和被服务的关系，不存在劳动合同的劳务关系，所以企业湾不能为企业员工提供劳动合同、证明等材料。,企业湾和客户是什么关系？,JSZJHR0003,2063
不可以。社保和公积金是强制缴纳的。即使员工自愿提出，写书面承诺也不受相关法律的认可。,如果员工提出不交纳社保和公积金,JSZJHR0003,2064
"不合法。对于企业不缴、少缴、漏缴等情况，《社会保险法》第86条和《实施〈社会保险法〉若干规定》第20条规定，用人单位未按时足额缴纳社会保险费的，由社会保险费征收机构责令限期缴纳或者补足。用人单位逾期仍未缴纳或者补足社会保险费的， 社会保险费征收机构可以向银行和其他金融机构查询其存款账户、申请划拨，包括向人民法院申请扣押、查封、拍卖其价值 相当于应当缴纳社会保险费的财产，以拍卖所得抵缴社会保险费。
",公司不给员工缴社保是否合法？,JSZJHR0003,2065
可以。,自然人的姓名可否用于公司字名字？,JSZJIC0011,2066
1、公司法定代表人签署的《公司变更登记申请书》（公司加盖公章）2、公司签署的《公司（企业）法定代表人登记表》（公司加盖公章）；3、《指定代表或者共同委托代理人的证明》（公司加盖公章）及指定代表或委托代理人身份证复印件（本人签字），应标明具体委托事项、被委托人的权限、委托期限；4、根据公司章程规定和程序提交原任法定代表人的免职证明、新任法定代表人的任职证明； 说明：有限责任公司提交股东会决议、董事会决议或者其他任免文件，股东会决议由全体股东签署（应当符合公司章程规定的表决方式，股东为自然人的由本人签字，自然人以外的股东加盖公章），董事会决议由公司董事签字；股份有限公司提交董事会决议或其他任免文件。董事会决议由公司董事签字；国有独资有限责任公司提交出资人或其授权部门的书面决定（加盖公章）、董事会决议（董事签字）或其他相关材料；一人有限责任公司提交股东的书面决定（股东为自然人的由本人签字，法人股东加盖公章）、董事会决议（由董事签字）或其他相关材料；5、法律、行政法规和国务院决定规定变更公司法定代表人必须报经批准的，提交有关部门的批准文件或者许可证书复印件；6、公司营业执照正、副本； 说明： 公司法定代表人姓名变更涉及公司董事调整的应按《公司董事、监事、经理备案提交材料规范》提交相应的备案材料，相同项目材料可以合并；,内资公司的法人变更需要准备哪些变更材料？,JSZJIC0011,2067
1、股东的出资方式符合法律、法规的规定；2、增加注册资本采取分期缴付的，原实缴资本应与原注册资本一致，且本次增资首期出资不得少于注册资本增加额的20%，其余出资应在本次增资核准之日起两年内缴付；3、非货币出资的财产权转移的方式、期限符合《公司法》和公司章程的规定；4、以实物、土地出资的须经具有法定资格的评估机构评估作价；5、高新技术企业以高新技术成果作价出资的须经具有法定资格的评估机构评估作价，或者经股东共同对该出资作价作出担保；6、公司减少后的注册资本总额不低于法定的最低限额；7、公司在报纸上登载公司减少注册资本公告，且距公告时间满45日；8、编制资产负债表和财产清单；9、公司清偿债务或者提供相应的担保。,内资公司注册资本变更登记的行政审批条件是怎样的？,JSZJIC0011,2068
“三证合一”是指注册公司时，原先需要办理的工商营业执照、组织机构代码证、税务登记证三证合为一证。老营业执照需要更换为新营业执照。,什么是“三证合一“？,JSZJIC0011,2069
三证合一后，银行、工商、税务处老执照会逐步停止使用。为避免不必要的麻烦，建议尽早更快。,为什么要换新营业执照？,JSZJIC0011,2070
1、营业执照正、副本2、税务登记证正、副本3、组织机构代码证正、副本4、统计证正、副本5、公章6、法人身份证复印件,“三证合一”换照需要什么资料？,JSZJIC0011,2071
公司股权转让的工商部分很简单，复杂的是税务部分。国家法律规定，因股权交易过程中产生的收益，需要缴纳20%的所得税。如果平价或低价转让，税务部门一般会要求公司做一份评估报告，那个也需要一定费用。,转让公司股权为什么会更麻烦呢？,JSZJIC0011,2072
除了正常的工商变更之外，还需要：去银行变更基本户信息；去税务变更公司法人信息。,变更公司法人，需要注意什么？,JSZJIC0011,2073
本服务为一般企业服务，所有涉及前置和后置审批的企业经营范围变更不包含在内。,涉及到前置和后置审批的企业可以提供工商变更服务吗？,JSZJIC0011,2074
社会保险是指国家为了预防和强制社会多数成员参加的，具有所得重分配功能的非营利性的社会安全制度。社会保险计划由政府举办，强制某一群体将其收入的一部分作为社会保险税（费）形成社会保险基金， 在满足一定条件的情况下，被保险人可从基金获得固定的收入或损失的补偿，它是一种再分配制度，它的目标是保证物质及 劳动力的再生产和社会的稳定。社会保险的主要项目包括养老社会保险、医疗社会保险、失业保险、工伤保险、生育保险。,什么是社会保险？包含哪些险种？,JSZJHR0006,2075
"社保可以说是国家为每个公民提供的一种福利制度，社保有以下几方面基本作用：
养老保险：退休工资
医疗保险：医疗报销，大病统筹
生育保险：女性可以在生产期间费用报销、领取补贴，男性生育结扎、生殖健康等享受费用报销和津贴
失业保险：失业时可拿一定时间的失业救济金
工伤保险：出了工伤时给予补偿
社保可以说是国家为每个公民提供的一种福利制度，社保有以下几方面基本作用：
养老保险：退休工资
医疗保险：医疗报销，大病统筹
生育保险：女性可以在生产期间费用报销、领取补贴，男性生育结扎、生殖健康等享受费用报销和津贴
失业保险：失业时可拿一定时间的失业救济金
工伤保险：出了工伤时给予补偿
社保可以说是国家为每个公民提供的一种福利制度，社保有以下几方面基本作用：
养老保险：退休工资
医疗保险：医疗报销，大病统筹
生育保险：女性可以在生产期间费用报销、领取补贴，男性生育结扎、生殖健康等享受费用报销和津贴
失业保险：失业时可拿一定时间的失业救济金
工伤保险：出了工伤时给予补偿",社保有什么用？,JSZJHR0006,2076
不合法<br>对于企业不缴、少缴、漏缴等情况，《社会保险法》第86条和《实施〈社会保险法〉若干规定》第20条规定，用人单位未按 时足额缴纳社会保险费的，由社会保险费征收机构责令限期缴纳或者补足。用人单位逾期仍未缴纳或者补足社会保险费的， 社会保险费征收机构可以向银行和其他金融机构查询其存款账户、申请划拨，包括向人民法院申请扣押、查封、拍卖其价值 相当于应当缴纳社会保险费的财产，以拍卖所得抵缴社会保险费。,公司不给员工缴社保是否合法？,JSZJHR0006,2077
根据《社会保险法》第84条规定，用人单位不办理社会保险登记的，由社会保险行政部门责令限期改正。《贯彻实施〈社会 保险法〉工作会议纪要》也明确，人力资源社会保障行政部门接到有关用人单位不依法参加社会保险的举报投诉的，应当按 照《社会保险法》第82条、第84条和《劳动保障监察条例》第27条的规定及时处理。因此，凡投诉用人单位不为职工参保登 记的，均应由人力资源保障行政部门依法处理。,公司拒绝给员工缴社保该怎么办？,JSZJHR0006,2078
缴纳社保是法定义务，必须给员工缴纳。不管员工愿意与否，一经发现，接收处罚的是公司，与个人无关。而且，如果公司 没有给员工缴纳社保，员工可以通过法律途径投诉或举报公司，公司同样需要接受相应处罚。,公司不给员工缴社保有什么风险？,JSZJHR0006,2079
"社保代理是劳动保障事务代理中的代理方式，指由政府人事部门所属的人才服务中心，按照国家有关人事政策法规要求，接受单位或个人委托，在其服务项目范围内，为个人或单位缴纳养老保险、生育保险、医疗保险、失业保险及工伤保险等社会 保险的费用。《劳动保障事务代理暂行办法》第二条规定""本暂行办法所称的劳动保障事务代理，是指劳动保障事务代理经办机构(以下简称代理方)，根据协议，接受用人单位或劳动者个人的委托(以下简称委托方)，在一定期限内为委托方代管劳动 者个人档案、代办劳动人事、社会保险等劳动保障事务的行为。""金贝壳人事云具有国家颁布的人力资源服务许可证等多个证书，严格按照国家规定进行社保代理工作。",社保代理业务是否合法？,JSZJHR0006,2080
"根据上海市相关规定，当年个人缴费基数为职工本人上年月平均工资，单位缴费基数为所有职工上年月平均工资之和。个人缴费基数的上限和下限，根据公布的上年度上海全市职工月平均工资的300%和60%相应确定，即，若职工月平均工资低于本市上年职工月平均工资的60%，则按下限为缴费基数，若高于则按上限为缴费基数。2015年上海全市职工月平均工资为4692元，则个人缴费基数的上限为14076元，下限为2815元。如果单位的上年月平均工资和个人上年月平均工资高于最低缴费标准，则还是应该按照相应的标准缴费。
比例为：
单位：养老保险21%，医疗保险11%，失业保险1.5%，生育保险1%，工伤保险0.5%，比例合计35%；
个人：养老保险8%，医疗保险2%，失业保险0.5%，比例合计10.5%。",上海社保的各项缴费参数和比例是多少？,JSZJHR0006,2081
"参保职工在同时具备下列条件时，可按规定享受生育保险待遇：
１、符合国家、省、市计划生育政策规定；
２、分娩或实施计划生育手术时，用人单位已为其参加生育保险且连续足额缴纳生育保险费满12个月；
３、产前检查费和生产费用，当事人携结婚证、社保卡（市民卡）及街道开的计生证明到生育保险定点医院直接刷卡结算；
４、申报生育津贴和一次性营养补贴，需填《生育保险待遇申报表》并加盖单位公章，提供结婚证、独生子女证、 出院小结等材料，于每月1-10日之间的工作日前往市医保中心生育科办理申报手续。（相关手续应在分娩后一年内办理） 生育保险待遇申领：
１、申请人提供资料：a、计划生育证明(即准生证)b、新生儿出生医学证明(即出生证)或户口簿c、诊断证明(生产医院开的生 产证明，出院时开的)、费用凭据(出院时打印的)d、本人身份证(代办的提供代办人本人身份证原件)e、属异地或境外难产提 供住院费用明细f、属异地或境外剖腹产提供：(1)手术证明(2)费用凭据；
２、到医疗生育待遇审核部门办理(社保局)；
３、符合条件即可办理，凭办理凭证即可到银行领取生育津贴。


参保职工在同时具备下列条件时，可按规定享受生育保险待遇：
１、符合国家、省、市计划生育政策规定；
２、分娩或实施计划生育手术时，用人单位已为其参加生育保险且连续足额缴纳生育保险费满12个月；
３、产前检查费和生产费用，当事人携结婚证、社保卡（市民卡）及街道开的计生证明到生育保险定点医院直接刷卡结算；
４、申报生育津贴和一次性营养补贴，需填《生育保险待遇申报表》并加盖单位公章，提供结婚证、独生子女证、 出院小结等材料，于每月1-10日之间的工作日前往市医保中心生育科办理申报手续。（相关手续应在分娩后一年内办理） 生育保险待遇申领：
１、申请人提供资料：a、计划生育证明(即准生证)b、新生儿出生医学证明(即出生证)或户口簿c、诊断证明(生产医院开的生 产证明，出院时开的)、费用凭据(出院时打印的)d、本人身份证(代办的提供代办人本人身份证原件)e、属异地或境外难产提 供住院费用明细f、属异地或境外剖腹产提供：(1)手术证明(2)费用凭据；
２、到医疗生育待遇审核部门办理(社保局)；
３、符合条件即可办理，凭办理凭证即可到银行领取生育津贴。


参保职工在同时具备下列条件时，可按规定享受生育保险待遇：
１、符合国家、省、市计划生育政策规定；
２、分娩或实施计划生育手术时，用人单位已为其参加生育保险且连续足额缴纳生育保险费满12个月；
３、产前检查费和生产费用，当事人携结婚证、社保卡（市民卡）及街道开的计生证明到生育保险定点医院直接刷卡结算；
４、申报生育津贴和一次性营养补贴，需填《生育保险待遇申报表》并加盖单位公章，提供结婚证、独生子女证、 出院小结等材料，于每月1-10日之间的工作日前往市医保中心生育科办理申报手续。（相关手续应在分娩后一年内办理） 生育保险待遇申领：
１、申请人提供资料：a、计划生育证明(即准生证)b、新生儿出生医学证明(即出生证)或户口簿c、诊断证明(生产医院开的生 产证明，出院时开的)、费用凭据(出院时打印的)d、本人身份证(代办的提供代办人本人身份证原件)e、属异地或境外难产提 供住院费用明细f、属异地或境外剖腹产提供：(1)手术证明(2)费用凭据；
２、到医疗生育待遇审核部门办理(社保局)；
３、符合条件即可办理，凭办理凭证即可到银行领取生育津贴。


参保职工在同时具备下列条件时，可按规定享受生育保险待遇：
１、符合国家、省、市计划生育政策规定；
２、分娩或实施计划生育手术时，用人单位已为其参加生育保险且连续足额缴纳生育保险费满12个月；
３、产前检查费和生产费用，当事人携结婚证、社保卡（市民卡）及街道开的计生证明到生育保险定点医院直接刷卡结算；
４、申报生育津贴和一次性营养补贴，需填《生育保险待遇申报表》并加盖单位公章，提供结婚证、独生子女证、 出院小结等材料，于每月1-10日之间的工作日前往市医保中心生育科办理申报手续。（相关手续应在分娩后一年内办理） 生育保险待遇申领：
１、申请人提供资料：a、计划生育证明(即准生证)b、新生儿出生医学证明(即出生证)或户口簿c、诊断证明(生产医院开的生 产证明，出院时开的)、费用凭据(出院时打印的)d、本人身份证(代办的提供代办人本人身份证原件)e、属异地或境外难产提 供住院费用明细f、属异地或境外剖腹产提供：(1)手术证明(2)费用凭据；
２、到医疗生育待遇审核部门办理(社保局)；
３、符合条件即可办理，凭办理凭证即可到银行领取生育津贴。


",生育保险如何享受？,JSZJHR0006,2082
企业保或个人保客户在为员工或自己缴纳五险之后，被保人可以通过金贝壳的社保查询功能查询自己的缴费记录。,在金贝壳缴纳社会保险之后该如何查询缴费记录？,JSZJHR0006,2083
在同等基数上，因为在原公司缴纳时只需承担社保中自己需要缴纳的部分，而在离职后，自己缴纳社保时，需要连 公司承担的那一部分，一同缴纳。,为什么离职后在金贝壳个人保代缴五险一金时，比原公司代缴时缴纳的多？,JSZJHR0006,2084
养老保险缴纳满15年，到法定退休年龄男性60，女50岁才能领取养老金。 医疗保险也是一样。但在缴纳了六个月后就能享受医疗报销。期间是不能中断的，否则就不能享受医疗报销，只有在再次缴纳六个月后才能重新享受。 工伤保险缴纳后就能得到保障。 失业保险最低从一年开始才能领取失业金，随着工作年限的递增而增。 计划生育险要缴纳满一年才能享受计生保障。,社保缴够多少年可以享受相关福利？,JSZJHR0006,2085
社保缴费年限可累计计算，中断缴纳不会影响之前缴纳年限的计算。,社保缴费年限该如何计算？,JSZJHR0006,2086
根据规定，每个人只能参加、享受一份社保，但因为目前尚未实现全国联网，养老保险是省级统筹，在不同省份办理重复参 保时暂时没有问题。但是今后全国联网或者办理退休手续时会被查出来重复参保，届时会被要求退出其中一份的重复参保部分。其他四险属于市级统筹，不同市能办理重复参保。,一个人是否可以在两个城市同时缴纳社保?,JSZJHR0006,2087
"1、外地在沪的，所在单位不予办理社保人员，为了缴纳期间或者累计年限的待遇享受；
2、外地在沪的自由职业者，为了将来在沪办理退休并享受养老、医疗待遇的人员；
3、公司总部在外地，在沪办事机构无工商备案，不能办理社会保险的人员；
4、外地在沪工作，离职后暂无工作单位，又不能选择在沪自由缴纳社保的人员，以确保个人保险的延续性；
5、为了将来的入职，不会因保险关系造成单位不接收的人员；
6、为了享受生育保险报销，以及门诊费用报销的人员；
7、为了节约人力成本，规范科学管理，不设办理社保员工的中小企业。
",哪些人适合代办社保业务?,JSZJHR0006,2088
LOGO是表明事物特征的记号。它以单纯、显著、易识别的物象、图形或文字符号为直观语言，除表达什么、替代什么之外，还具有表达意义、情感和指令行动等作用。,什么是LOGO？,JSZJIT0005,2089
企业LOGO具有象征功能、识别功能，是企业形象、特征、信誉和文化的浓缩，一个设计杰出的、符合企业理念的标志，会增加企业的信赖感和权威感，在社会大众的心目中，它就是一个企业或某品牌的代表。,企业LOGO设计是否重要？,JSZJIT0005,2090
世界各地企业LOGO设计的发展趋势，总的特点是出现了“感性凌驾理性的企业LOGO发展新趋势”：由绘画-图案格式，由一般图案-几何图案，以及由具体-抽象。,企业LOGO设计的发展趋势是什么？,JSZJIT0005,2091
一个好的LOGO无论是大是小应该都看起来很好。它被印在名片上和广告牌上应该具有同样的视觉效果。一个好的LOGO应该不依赖于颜色就能够有效。,如何设计一个好LOGO？,JSZJIT0005,2092
VI设计涵盖LOGO设计，logo设计是整个VI设计中的核心元素，VI设计有效规范了品牌视觉表现的内容，形成统一的视觉认知。 LOGO说简单白点就一图形标志。VI是根据这一标志衍生出来的一系列视觉识别系统。这其中渗透到了衣食住行等各个方面，都要有它的标志或者的标志生出的辅助图形个和辅助颜色系统！,LOGO设计与VI设计的区别是什么？,JSZJIT0004,2093
VI的设计导入要充分体现、反映MI内涵的原则。vi的设计不是机械的符号操作，而是以MI为内涵的生动表述。所以，vi设计应多角度、全方位地反映企业的经营理念。,VI设计的蕴涵MI原则：,JSZJIT0004,2094
VI的设计导入要保持连贯性、持续性、一直性，切记不规范乱用，失去vi的实际意义。,VI设计的一致性原则：,JSZJIT0004,2095
VI设计不是设计人员的异想天开而是要求具有较强的可实施性。如果在实施性上过于麻烦，或因成本昂贵而影响实施，再优秀的VI也会由于难以落实而成为空中楼阁、纸上谈兵。,VI设计的实用性原则：,JSZJIT0004,2096
"1、报销票据不合规合法，未按流程经内部审核签字；
2、各部门管理费用列支未按预算进度执行，不能很好地进行控制；
3、费用化和资本化的界限混淆；
4、管理费用、销售费用和制造费用科目使用错误；",企业费用管理中存在主要问题有哪些？,JSZJIT0003,2097
"1、报销流程的标准化、可控化
2、报销审批移动化
3、报销费用归类明晰化
4、报销场景灵活配置化
5、报销数据的可视化
6、报销数据的报表化",差旅及费用管理平台服务（saas）的优势有哪些？,JSZJIT0003,2098
"1、域名：一个网站的建设首先当然是选择一个好的域名
2、规划设计：要有目的性，不同类型的网站设计业不一样，需要做一个合理的规划
3、制作建设：当做好准备的时候，就要开始建站了，建站主要分前台和后台
4、测试发布：网站程序编写好后，需要进行测试评估，从用户体验的角度多去观察测试
5、维护推广：网站上线后，工作远远没有结束，运维工作才开始",网站建设的一般流程,JSZJIT0001,2099
"1.明确自己建立网站的目的
2.安排好建设网站的预算
3.了解和分析你的目标市场与客户
4.网站建设前，需设计好整体的网站风格",策划一个企业网站需要注意什么?,JSZJIT0001,2100
"1.注意人性化设计
2.在网页链接结构方面，需防止页面的链接失效（不要有死链）
3.添加产品资料、企业资质文件、产品技术文档、客户评价等可增强潜在客户的信任
4.尽可能少使用装饰性的图片、过大的图像等，造成访问延缓
5.考虑网站的安全性和稳定性
6.注意网站推广的策略，及时更新网站信息内容",电子商务网站建设应注意的几个问题,JSZJIT0001,2101
"1.当日新闻做到不过夜
2.新闻标题尽量采取陈述的方式，做到语言平实、直白
3.在新闻发布时，若非特殊需要，请别随意改变字体、字体大小及颜色
4.一则新闻，封面原则上只需一张最具代表性的图片",公司门户网站新闻发布注意事项：,JSZJIT0001,2102
"1、域名：一个网站的建设首先当然是选择一个好的域名
2、规划设计：要有目的性，不同类型的网站设计业不一样，需要做一个合理的规划
3、制作建设：当做好准备的时候，就要开始建站了，建站主要分前台和后台
4、测试发布：网站程序编写好后，需要进行测试评估，从用户体验的角度多去观察测试
5、维护推广：网站上线后，工作远远没有结束，运维工作才开始",网站建设的一般流程,JSZJIT0002,2103
"1.明确自己建立网站的目的
2.安排好建设网站的预算
3.了解和分析你的目标市场与客户
4.网站建设前，需设计好整体的网站风格",策划一个企业网站需要注意什么?,JSZJIT0002,2104
"1.注意人性化设计
2.在网页链接结构方面，需防止页面的链接失效（不要有死链）
3.添加产品资料、企业资质文件、产品技术文档、客户评价等可增强潜在客户的信任
4.尽可能少使用装饰性的图片、过大的图像等，造成访问延缓
5.考虑网站的安全性和稳定性
6.注意网站推广的策略，及时更新网站信息内容",电子商务网站建设应注意的几个问题,JSZJIT0002,2105
"1.当日新闻做到不过夜
2.新闻标题尽量采取陈述的方式，做到语言平实、直白
3.在新闻发布时，若非特殊需要，请别随意改变字体、字体大小及颜色
4.一则新闻，封面原则上只需一张最具代表性的图片",公司门户网站新闻发布注意事项：,JSZJIT0002,2106
是强制的。依据《社会保险法》，社保是强制缴纳。如果不依法缴纳，会处以相应的罚款。,社保账户是强制开设的吗？,JSZJHR0001,2107
是的。社保就是我们常说的五险，社保包括五险，即养老保险、医疗保险、失业保险、工伤保险和生育保险。,社保就是通常所说的“五险”吗？,JSZJHR0001,2108
社保可以说是国家为每个公民提供的一种福利制度，社保有以下几方面基本作用： 养老保险可以让你退休时，领退休工资；医疗保险可以让你看病时享受一定的医疗报销，大病统筹等福利；生育保险可以让女性在生产期间享受一定的费用报销、领取补贴，也可以让男性在生育结扎、生殖健康等方面享受费用报销和津贴；失业保险则是让你失业时可拿一定时间的失业救济金；工伤保险则是在出了工伤时，获得一定的补偿。,社保有什么用？,JSZJHR0001,2109
是强制的。依据《住房公积金管理条例》，公积金都是强制缴纳。如果不依法缴纳，会处以相应的罚款。,公积金账户是强制开设的吗？,JSZJHR0002,2110
